,sens,start,stop,path,file
9229,3,600,4590,Programs/21/21430/A21430/From_CM/,C21430A Region 00_16_31_488 to 00_17_02_437 (11 _ 12).wav
9230,3,1230,5220,Programs/21/21430/A21430/From_CM/,C21430B Region 00_00_00_000 to 00_00_58_997 (01 _ 02).wav
9231,3,7770,11760,Programs/21/21430/A21430/From_CM/,C21430B Region 00_00_00_000 to 00_00_58_997 (01 _ 02).wav
9232,3,1440,5430,Programs/21/21430/A21430/From_CM/,C21430B Region 00_03_04_853 to 00_03_38_197 (03 _ 04).wav
9233,3,8340,12330,Programs/21/21430/A21430/From_CM/,C21430B Region 00_03_04_853 to 00_03_38_197 (03 _ 04).wav
9234,3,780,4770,Programs/21/21430/A21430/From_CM/,C21430B Region 00_06_13_546 to 00_06_46_645 (05 _ 06).wav
9235,3,300,4290,Programs/21/21430/A21430/From_CM/,C21430B Region 00_10_38_037 to 00_11_13_781 (07 _ 08).wav
9236,3,330,4320,Programs/21/21430/A21430/From_CM/,C21430B Region 00_13_41_045 to 00_14_15_029 (09 _ 10).wav
9237,3,480,4470,Programs/21/21430/A21430/From_CM/,C21430B Region 00_17_25_546 to 00_17_58_911 (11 _ 12).wav
9238,3,1290,5280,Programs/21/21870/A21870/From_CM/,C21870A Region 00_06_07_402 to 00_06_17_618 (03 _ 04).wav
9239,3,2190,6180,Programs/21/21870/A21870/From_CM/,C21870B Region 00_20_31_658 to 00_20_43_857 (07 _ 08).wav
9240,3,1500,5490,Programs/21/21870/A21870/From_CM/,C21870B Region 00_23_15_861 to 00_23_26_917 (09 _ 10).wav
9241,3,1770,5760,Programs/21/21870/A21870/From_CM/,C21870B Region 00_25_52_399 to 00_26_02_562 (11 _ 12).wav
9242,3,600,4590,Programs/21/21920/A21920/MM/,A21920-01.wav
9243,3,1050,5040,Programs/21/21920/A21920/MM/,A21920-03.wav
9244,3,7050,11040,Programs/21/21920/A21920/MM/,A21920-03.wav
9245,3,1380,5370,Programs/21/21920/A21920/MM/,A21920-05.wav
9246,3,1050,5040,Programs/21/21920/A21920/MM/,A21920-07.wav
9247,3,1440,5430,Programs/21/21920/A21920/MM/,A21920-11.wav
9248,3,8070,12060,Programs/21/21920/A21920/MM/,A21920-11.wav
9249,3,16080,20070,Programs/21/21920/A21920/MM/,A21920-11.wav
9250,3,450,4440,Programs/21/21920/A21920/MM/,A21920-12.wav
9251,3,1200,5190,Programs/21/21920/A21920/MM/,A21920-14.wav
9252,3,1980,5970,Programs/21/21920/A21920/MM/,A21920-16.wav
9253,3,1740,5730,Programs/21/21920/A21920/MM/,A21920-18.wav
9254,3,7950,11940,Programs/21/21920/A21920/MM/,A21920-18.wav
9255,3,22710,26700,Programs/21/21920/A21920/MM/,A21920-18.wav
9256,3,2100,6090,Programs/21/21920/A21920/MM/,A21920-20.wav
9257,3,1140,5130,Programs/21/21950/A21950/PM-Copy-1002/,A21950-01.wav
9258,3,480,4470,Programs/22/22261/A22261/MM/,A22261-01.wav
9259,3,750,4740,Programs/22/22261/A22261/MM/,A22261-05.wav
9260,3,360,4350,Programs/22/22890/A22890/From_CM/,C22890B Region 00_12_58_581 to 00_13_31_349 (05 _ 06).wav
9261,3,16350,20340,Programs/22/22890/A22890/From_CM/,C22890B Region 00_12_58_581 to 00_13_31_349 (05 _ 06).wav
9262,3,990,4980,Programs/22/22860/A22860/From_CM/,A22860-04.wav
9263,3,5760,9750,Programs/22/22860/A22860/From_CM/,A22860-04.wav
9264,3,390,4380,Programs/22/22860/A22860/From_CM/,A22860-11.wav
9265,3,1470,5460,Programs/22/22870/A22870/MM/,A22870-06.wav
9266,3,360,4350,Programs/22/22880/A22880/From_CM/,A22880-23.wav
9267,3,570,4560,Programs/23/23120/A23120/MM/,A23120-01.wav
9268,3,1050,5040,Programs/23/23120/A23120/MM/,A23120-05.wav
9269,3,1380,5370,Programs/23/23120/A23120/MM/,A23120-07.wav
9270,3,39450,43440,Programs/23/23120/A23120/MM/,A23120-11.wav
9271,3,1260,5250,Programs/23/23120/A23120/MM/,A23120-12.wav
9272,3,8820,12810,Programs/23/23120/A23120/MM/,A23120-12.wav
9273,3,930,4920,Programs/23/23120/A23120/MM/,A23120-13.wav
9274,3,15030,19020,Programs/23/23120/A23120/MM/,A23120-13.wav
9275,3,720,4710,Programs/23/23120/A23120/MM/,A23120-15.wav
9276,3,930,4920,Programs/23/23120/A23120/MM/,A23120-19.wav
9277,3,1110,5100,Programs/23/23120/A23120/MM/,A23120-21.wav
9278,3,7260,11250,Programs/23/23120/A23120/MM/,A23120-21.wav
9279,3,750,4740,Programs/23/23120/A23120/MM/,A23120-23.wav
9280,3,1380,5370,Programs/23/23120/A23120/MM/,A23120-25.wav
9281,3,7950,11940,Programs/23/23120/A23120/MM/,A23120-25.wav
9282,3,270,4260,Programs/23/23000/A23000/From_CM/,C23000A Region 00_00_00_000 to 00_00_37_095 (01 _ 02).wav
9283,3,1410,5400,Programs/23/23000/A23000/From_CM/,C23000A Region 00_27_27_290 to 00_28_04_810 (15 _ 16).wav
9284,3,3720,7710,Programs/23/23000/A23000/From_CM/,C23000B Region 00_02_52_405 to 00_03_31_157 (03 _ 04).wav
9285,3,19950,23940,Programs/23/23000/A23000/From_CM/,C23000B Region 00_02_52_405 to 00_03_31_157 (03 _ 04).wav
9286,3,690,4680,Programs/23/23000/A23000/From_CM/,C23000B Region 00_05_59_168 to 00_06_27_658 (05 _ 06).wav
9287,3,450,4440,Programs/23/23000/A23000/From_CM/,C23000B Region 00_09_01_418 to 00_09_27_189 (07 _ 08).wav
9288,3,450,4440,Programs/23/23000/A23000/From_CM/,C23000B Region 00_11_00_949 to 00_11_27_679 (09 _ 10).wav
9289,3,270,4260,Programs/23/23000/A23000/From_CM/,C23000B Region 00_26_16_234 to 00_26_53_194 (17 _ 18).wav
9290,3,270,4260,Programs/23/23000/A23000/From_CM/,C23000B Region 00_33_15_776 to 00_33_25_621 (23 _ 24).wav
9291,3,300,4290,Programs/23/23230/A23230/From_CM/,A23230-14.wav
9292,3,870,4860,Programs/23/23271/A23271/MM-0812/,A23271-01.wav
9293,3,1050,5040,Programs/23/23271/A23271/MM-0812/,A23271-03.wav
9294,3,8610,12600,Programs/23/23271/A23271/MM-0812/,A23271-03.wav
9295,3,1650,5640,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9296,3,8700,12690,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9297,3,14400,18390,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9298,3,23610,27600,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9299,3,32340,36330,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9300,3,37500,41490,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9301,3,46260,50250,Programs/23/23271/A23271/MM-0812/,A23271-05.wav
9302,3,1440,5430,Programs/23/23271/A23271/MM-0812/,A23271-07.wav
9303,3,15330,19320,Programs/23/23271/A23271/MM-0812/,A23271-07.wav
9304,3,23640,27630,Programs/23/23271/A23271/MM-0812/,A23271-07.wav
9305,3,32730,36720,Programs/23/23271/A23271/MM-0812/,A23271-07.wav
9306,3,41190,45180,Programs/23/23271/A23271/MM-0812/,A23271-07.wav
9307,3,50940,54930,Programs/23/23271/A23271/MM-0812/,A23271-07.wav
9308,3,1680,5670,Programs/23/23271/A23271/MM-0812/,A23271-09.wav
9309,3,16140,20130,Programs/23/23271/A23271/MM-0812/,A23271-09.wav
9310,3,21630,25620,Programs/23/23271/A23271/MM-0812/,A23271-09.wav
9311,3,41940,45930,Programs/23/23271/A23271/MM-0812/,A23271-09.wav
9312,3,50730,54720,Programs/23/23271/A23271/MM-0812/,A23271-09.wav
9313,3,57780,61770,Programs/23/23271/A23271/MM-0812/,A23271-09.wav
9314,3,1380,5370,Programs/23/23271/A23271/MM-0812/,A23271-11.wav
9315,3,10710,14700,Programs/23/23271/A23271/MM-0812/,A23271-11.wav
9316,3,1830,5820,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9317,3,10260,14250,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9318,3,15750,19740,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9319,3,24150,28140,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9320,3,33870,37860,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9321,3,40560,44550,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9322,3,55590,59580,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9323,3,61410,65400,Programs/23/23271/A23271/MM-0812/,A23271-13.wav
9324,3,1260,5250,Programs/23/23271/A23271/MM-0812/,A23271-14.wav
9325,3,8490,12480,Programs/23/23271/A23271/MM-0812/,A23271-14.wav
9326,3,15000,18990,Programs/23/23271/A23271/MM-0812/,A23271-14.wav
9327,3,23190,27180,Programs/23/23271/A23271/MM-0812/,A23271-14.wav
9328,3,2280,6270,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9329,3,7620,11610,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9330,3,16470,20460,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9331,3,21330,25320,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9332,3,32040,36030,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9333,3,41820,45810,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9334,3,48900,52890,Programs/23/23271/A23271/MM-0812/,A23271-16.wav
9335,3,1500,5490,Programs/23/23271/A23271/MM-0812/,A23271-17.wav
9336,3,1680,5670,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9337,3,12300,16290,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9338,3,23250,27240,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9339,3,30120,34110,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9340,3,42000,45990,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9341,3,50130,54120,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9342,3,59220,63210,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9343,3,68910,72900,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9344,3,75030,79020,Programs/23/23271/A23271/MM-0812/,A23271-18.wav
9345,3,1410,5400,Programs/23/23271/A23271/MM-0812/,A23271-19.wav
9346,3,1350,5340,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9347,3,24390,28380,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9348,3,30930,34920,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9349,3,39900,43890,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9350,3,45210,49200,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9351,3,56310,60300,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9352,3,61260,65250,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9353,3,72990,76980,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9354,3,80490,84480,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9355,3,90420,94410,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9356,3,103290,107280,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9357,3,118080,122070,Programs/23/23271/A23271/MM-0812/,A23271-21.wav
9358,3,900,4890,Programs/23/23271/A23271/MM-0812/,A23271-23.wav
9359,3,7080,11070,Programs/23/23271/A23271/MM-0812/,A23271-23.wav
9360,3,20670,24660,Programs/23/23271/A23271/MM-0812/,A23271-23.wav
9361,3,990,4980,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9362,3,6480,10470,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9363,3,12720,16710,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9364,3,20040,24030,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9365,3,25110,29100,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9366,3,33840,37830,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9367,3,40560,44550,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9368,3,45900,49890,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9369,3,54030,58020,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9370,3,59040,63030,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9371,3,64110,68100,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9372,3,72600,76590,Programs/23/23271/A23271/MM-0812/,A23271-24.wav
9373,3,1260,5250,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9374,3,9510,13500,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9375,3,29610,33600,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9376,3,45810,49800,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9377,3,54750,58740,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9378,3,69180,73170,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9379,3,78060,82050,Programs/23/23271/A23271/MM-0812/,A23271-26.wav
9380,3,960,4950,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9381,3,13200,17190,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9382,3,21120,25110,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9383,3,34410,38400,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9384,3,41400,45390,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9385,3,51540,55530,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9386,3,58620,62610,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9387,3,75870,79860,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9388,3,83850,87840,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9389,3,92040,96030,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9390,3,100050,104040,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9391,3,107190,111180,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9392,3,116130,120120,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9393,3,124260,128250,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9394,3,132810,136800,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9395,3,140490,144480,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9396,3,149910,153900,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9397,3,157470,161460,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9398,3,165390,169380,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9399,3,172080,176070,Programs/23/23271/A23271/MM-0812/,A23271-28.wav
9400,3,1020,5010,Programs/23/23271/A23271/MM-0812/,A23271-30.wav
9401,3,13560,17550,Programs/23/23271/A23271/MM-0812/,A23271-30.wav
9402,3,28650,32640,Programs/23/23271/A23271/MM-0812/,A23271-30.wav
9403,3,37830,41820,Programs/23/23271/A23271/MM-0812/,A23271-30.wav
9404,3,46620,50610,Programs/23/23271/A23271/MM-0812/,A23271-30.wav
9405,3,990,4980,Programs/23/23281/A23281/MM/,A23281-01.wav
9406,3,1230,5220,Programs/23/23281/A23281/MM/,A23281-03.wav
9407,3,810,4800,Programs/23/23281/A23281/MM/,A23281-05.wav
9408,3,7380,11370,Programs/23/23281/A23281/MM/,A23281-05.wav
9409,3,930,4920,Programs/23/23281/A23281/MM/,A23281-07.wav
9410,3,840,4830,Programs/23/23281/A23281/MM/,A23281-11.wav
9411,3,1050,5040,Programs/23/23281/A23281/MM/,A23281-13.wav
9412,3,690,4680,Programs/23/23281/A23281/MM/,A23281-15.wav
9413,3,7440,11430,Programs/23/23281/A23281/MM/,A23281-15.wav
9414,3,900,4890,Programs/23/23281/A23281/MM/,A23281-17.wav
9415,3,14910,18900,Programs/23/23281/A23281/MM/,A23281-17.wav
9416,3,870,4860,Programs/23/23281/A23281/MM/,A23281-19.wav
9417,3,1020,5010,Programs/23/23281/A23281/MM/,A23281-23.wav
9418,3,990,4980,Programs/23/23281/A23281/MM/,A23281-25.wav
9419,3,41130,45120,Programs/23/23281/A23281/MM/,A23281-25.wav
9420,3,870,4860,Programs/23/23281/A23281/MM/,A23281-27.wav
9421,3,43860,47850,Programs/23/23281/A23281/MM/,A23281-27.wav
9422,3,660,4650,Programs/23/23281/A23281/MM/,A23281-31.wav
9423,3,38160,42150,Programs/23/23281/A23281/MM/,A23281-31.wav
9424,3,45180,49170,Programs/23/23321/A23321/MM/,A23321-05.wav
9425,3,930,4920,Programs/23/23321/A23321/MM/,A23321-19.wav
9426,3,12330,16320,Programs/23/23321/A23321/MM/,A23321-19.wav
9427,3,1500,5490,Programs/23/23830/A23830/PM-0902/,A23830-05.wav
9428,3,360,4350,Programs/23/23860/A23860/From_CM/,C23860B Region 00_26_52_544 to 00_27_53_309 (07 _ 08).wav
9429,3,660,4650,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9430,3,7830,11820,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9431,3,20670,24660,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9432,3,29490,33480,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9433,3,42420,46410,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9434,3,57930,61920,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9435,3,73260,77250,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9436,3,89400,93390,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9437,3,105810,109800,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9438,3,120750,124740,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9439,3,136500,140490,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9440,3,146280,150270,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9441,3,152130,156120,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9442,3,161400,165390,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9443,3,175680,179670,Programs/23/23821/A23821/From_CM/,C23821B Region 00_24_14_762 to 00_27_26_218 (06 _ 07).wav
9444,3,300,4290,Programs/24/24231/A24231/From_CM/,C24231B Region 00_19_26_314 to 00_21_37_586 (04 _ 05).wav
9445,3,810,4800,Programs/25/25160/A25160/MM/,A25160-17.wav
9446,3,1380,5370,Programs/25/25261/A25261/PM-0910/,A25261-01.wav
9447,3,1110,5100,Programs/25/25261/A25261/PM-0910/,A25261-08.wav
9448,3,870,4860,Programs/25/25261/A25261/PM-0910/,A25261-12.wav
9449,3,840,4830,Programs/25/25261/A25261/PM-0910/,A25261-14.wav
9450,3,870,4860,Programs/25/25261/A25261/PM-0910/,A25261-16.wav
9451,3,48780,52770,Programs/25/25261/A25261/PM-0910/,A25261-16.wav
9452,3,1380,5370,Programs/25/25410/A25410/From_CM/,C25410A(10).wav
9453,3,1770,5760,Programs/25/25410/A25410/From_CM/,C25410A(11).wav
9454,3,12060,16050,Programs/25/25410/A25410/From_CM/,C25410A(11).wav
9455,3,20880,24870,Programs/25/25410/A25410/From_CM/,C25410A(11).wav
9456,3,44460,48450,Programs/25/25410/A25410/From_CM/,C25410A(11).wav
9457,3,1320,5310,Programs/25/25410/A25410/From_CM/,C25410A(12).wav
9458,3,570,4560,Programs/25/25271/A25271/PM-0910/,A25271-01.wav
9459,3,780,4770,Programs/25/25271/A25271/PM-0910/,A25271-07.wav
9460,3,1440,5430,Programs/25/25271/A25271/PM-0910/,A25271-09.wav
9461,3,840,4830,Programs/25/25271/A25271/PM-0910/,A25271-15.wav
9462,3,390,4380,Programs/25/25271/A25271/PM-0910/,A25271-17.wav
9463,3,1890,5880,Programs/25/25880/A25880/From_CM/,C25880A(1).wav
9464,3,13410,17400,Programs/25/25880/A25880/From_CM/,C25880A(1).wav
9465,3,42180,46170,Programs/25/25880/A25880/From_CM/,C25880A(1).wav
9466,3,480,4470,Programs/25/25880/A25880/From_CM/,C25880A(7).wav
9467,3,6120,10110,Programs/25/25880/A25880/From_CM/,C25880A(7).wav
9468,3,270,4260,Programs/25/25920/A25920/From_CM/,A25920-01.wav
9469,3,1320,5310,Programs/26/26080/A26080/PM-Copy-1004/,A26080-01.wav
9470,3,960,4950,Programs/26/26080/A26080/PM-Copy-1004/,A26080-02.wav
9471,3,870,4860,Programs/26/26080/A26080/PM-Copy-1004/,A26080-04.wav
9472,3,840,4830,Programs/26/26080/A26080/PM-Copy-1004/,A26080-05.wav
9473,3,7170,11160,Programs/26/26080/A26080/PM-Copy-1004/,A26080-05.wav
9474,3,22080,26070,Programs/26/26080/A26080/PM-Copy-1004/,A26080-05.wav
9475,3,31470,35460,Programs/26/26080/A26080/PM-Copy-1004/,A26080-05.wav
9476,3,240,4230,Programs/26/26091/A26091/From_CM/,C26091A Region 00_00_00_000 to 00_02_11_615 (01 _ 02).wav
9477,3,660,4650,Programs/26/26091/A26091/From_CM/,C26091A Region 00_09_15_194 to 00_14_09_930 (04 _ 05).wav
9478,3,21480,25470,Programs/26/26091/A26091/From_CM/,C26091A Region 00_09_15_194 to 00_14_09_930 (04 _ 05).wav
9479,3,30330,34320,Programs/26/26091/A26091/From_CM/,C26091A Region 00_09_15_194 to 00_14_09_930 (04 _ 05).wav
9480,3,330,4320,Programs/26/26091/A26091/From_CM/,C26091A Region 00_14_09_930 to 00_16_25_479 (05 _ 06).wav
9481,3,240,4230,Programs/26/26090/A26090/From_CM/,C26090A Region 00_00_00_000 to 00_02_04_629 (01 _ 02).wav
9482,3,41850,45840,Programs/26/26090/A26090/From_CM/,C26090A Region 00_13_25_205 to 00_16_31_911 (04 _ 05).wav
9483,3,60240,64230,Programs/26/26090/A26090/From_CM/,C26090A Region 00_13_25_205 to 00_16_31_911 (04 _ 05).wav
9484,3,330,4320,Programs/25/25981/A25981/From_CM/,C25981A(07).wav
9485,3,330,4320,Programs/25/25981/A25981/From_CM/,C25981A(11).wav
9486,3,990,4980,Programs/25/25981/A25981/From_CM/,C25981A(12).wav
9487,3,450,4440,Programs/25/25981/A25981/From_CM/,C25981A(13).wav
9488,3,990,4980,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9489,3,9540,13530,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9490,3,48420,52410,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9491,3,63690,67680,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9492,3,73830,77820,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9493,3,91140,95130,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9494,3,111870,115860,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9495,3,138840,142830,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9496,3,164820,168810,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9497,3,188070,192060,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9498,3,213000,216990,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9499,3,226050,230040,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9500,3,241170,245160,Programs/25/25981/A25981/From_CM/,C25981A(14).wav
9501,3,630,4620,Programs/25/25981/A25981/From_CM/,C25981A(15).wav
9502,3,25500,29490,Programs/25/25981/A25981/From_CM/,C25981A(15).wav
9503,3,900,4890,Programs/27/27190/A27190/From_CM/,C27190A Region 00_04_50_218 to 00_05_09_365 (03 _ 04).wav
9504,3,630,4620,Programs/27/27200/A27200/PM-Copy-1108/,A27200-12.wav
9505,3,630,4620,Programs/27/27241/A27241/PM-Copy-1004/,A27241-01.wav
9506,3,930,4920,Programs/27/27241/A27241/PM-Copy-1004/,A27241-09.wav
9507,3,390,4380,Programs/27/27771/A27771/From_CM/,27771001.wav
9508,3,2430,6420,Programs/27/27771/A27771/From_CM/,27771003.wav
9509,3,870,4860,Programs/23/23011/A23011/PM-Copy-1005/,A23011-01.wav
9510,3,9300,13290,Programs/23/23011/A23011/PM-Copy-1005/,A23011-01.wav
9511,3,19560,23550,Programs/23/23011/A23011/PM-Copy-1005/,A23011-01.wav
9512,3,570,4560,Programs/23/23011/A23011/PM-Copy-1005/,A23011-29.wav
9513,3,17310,21300,Programs/23/23011/A23011/PM-Copy-1005/,A23011-29.wav
9514,3,1050,5040,Programs/29/29801/A29801/PM-Clone-1212/,A29801-001.wav
9515,3,25680,29670,Programs/29/29801/A29801/PM-Clone-1212/,A29801-001.wav
9516,3,43710,47700,Programs/29/29801/A29801/PM-Clone-1212/,A29801-001.wav
9517,3,2490,6480,Programs/29/29801/A29801/PM-Clone-1212/,A29801-006.wav
9518,3,3900,7890,Programs/29/29801/A29801/PM-Clone-1212/,A29801-007.wav
9519,3,73830,77820,Programs/29/29801/A29801/PM-Clone-1212/,A29801-007.wav
9520,3,92820,96810,Programs/29/29801/A29801/PM-Clone-1212/,A29801-007.wav
9521,3,2580,6570,Programs/29/29801/A29801/PM-Clone-1212/,A29801-011.wav
9522,3,8100,12090,Programs/29/29801/A29801/PM-Clone-1212/,A29801-011.wav
9523,3,29970,33960,Programs/29/29801/A29801/PM-Clone-1212/,A29801-011.wav
9524,3,54600,58590,Programs/29/29801/A29801/PM-Clone-1212/,A29801-011.wav
9525,3,300,4290,Programs/29/29811/A29811/From_CM/,C29811A Region 00_00_00_000 to 00_01_55_498 (01 _ 02).wav
9526,3,14790,18780,Programs/29/29811/A29811/From_CM/,C29811A Region 00_00_00_000 to 00_01_55_498 (01 _ 02).wav
9527,3,2520,6510,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9528,3,78300,82290,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9529,3,90270,94260,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9530,3,100530,104520,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9531,3,111180,115170,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9532,3,118740,122730,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9533,3,125490,129480,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9534,3,156270,160260,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9535,3,173460,177450,Programs/29/29811/A29811/From_CM/,C29811A Region 00_21_58_570 to 00_26_07_965 (06 _ 07).wav
9536,3,390,4380,Programs/29/29811/A29811/From_CM/,C29811B Region 00_00_00_000 to 00_00_18_832 (01 _ 02).wav
9537,3,1440,5430,Programs/29/29811/A29811/From_CM/,C29811B Region 00_20_59_818 to 00_21_55_029 (05 _ 06).wav
9538,3,17880,21870,Programs/29/29811/A29811/From_CM/,C29811B Region 00_20_59_818 to 00_21_55_029 (05 _ 06).wav
9539,3,270,4260,Programs/33/33191/A33191/PM-1301/,A33191-01.wav
